work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,"Entry level","Full time","Quantitative Analyst",107415,USD,107415,US,0,US,Medium
2025,"Entry level","Full time","Quantitative Analyst",64470,USD,64470,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",101887,USD,101887,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",76951,USD,76951,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",218950,USD,218950,US,100,US,Medium
2025,"Senior level","Full time","Data Scientist",146950,USD,146950,US,100,US,Medium
2025,"Entry level","Full time","Data Analyst",37938,GBP,48022,GB,0,GB,Medium
2025,"Entry level","Full time","Data Analyst",35235,GBP,44601,GB,0,GB,Medium
2025,"Senior level","Full time",Analyst,85450,USD,85450,US,0,US,Medium
2025,"Mid level","Full time","Software Engineer",108870,USD,108870,US,0,US,Medium
2025,"Mid level","Full time",Engineer,87180,USD,87180,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",86539,USD,86539,US,0,US,Medium
2025,"Mid level","Full time","Data Product Owner",287600,USD,287600,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",73500,USD,73500,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",103002,USD,103002,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",68682,USD,68682,US,0,US,Medium
2025,"Mid level","Full time","Product Manager",243080,USD,243080,US,0,US,Medium
2025,"Mid level","Full time","Product Manager",176785,USD,176785,US,0,US,Medium
2025,"Mid level","Full time","Data Analyst",69450,USD,69450,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",111974,USD,111974,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",71663,USD,71663,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",122650,USD,122650,US,100,US,Medium
2025,"Senior level","Full time","Data Analyst",65591,USD,65591,US,100,US,Medium
2025,"Senior level","Full time","Data Analyst",136925,USD,136925,US,100,US,Medium
2025,"Senior level","Full time","Data Analyst",73227,USD,73227,US,100,US,Medium
2025,"Senior level","Full time","Data Governance Lead",248795,USD,248795,US,100,US,Medium
2025,"Senior level","Full time","Data Engineer",93281,USD,93281,US,0,US,Medium
2025,"Senior level","Full time",Manager,244200,USD,244200,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",130313,USD,130313,US,100,US,Medium
2025,"Senior level","Full time","Software Engineer",170371,USD,170371,US,100,US,Medium
2025,"Mid level","Full time","Machine Learning Engineer",208145,USD,208145,US,0,US,Medium
2025,"Senior level","Full time","AI Scientist",234600,USD,234600,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",242440,USD,242440,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",69772,USD,69772,US,0,US,Medium
2025,"Senior level","Full time",Engineer,266500,USD,266500,US,100,US,Medium
2024,"Entry level","Full time","Sales Development Representative",112000,SGD,86153,SG,50,US,Large
2025,"Senior level","Full time","Data Engineer",77352,EUR,81423,LT,0,LT,Medium
2025,"Senior level","Full time","Data Engineer",264801,USD,264801,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",176534,USD,176534,US,0,US,Medium
2025,"Mid level","Full time","Data Analyst",49849,GBP,63100,US,0,US,Medium
2025,"Mid level","Full time","Data Analyst",34620,GBP,43822,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",45770,GBP,57936,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",212790,USD,212790,US,100,US,Medium
2025,"Senior level","Full time","Data Analyst",85935,USD,85935,US,100,US,Medium
2025,"Senior level","Full time","Data Analyst",99849,USD,99849,US,100,US,Medium
2025,"Senior level","Full time","Data Scientist",68100,EUR,71684,NL,0,NL,Medium
2025,"Mid level","Full time",Associate,63800,USD,63800,US,0,US,Medium
2025,"Mid level","Full time","Data Product Manager",157275,USD,157275,US,100,US,Medium
2025,"Mid level","Full time","Data Product Manager",80457,USD,80457,US,100,US,Medium
2025,"Senior level","Full time",Analyst,75240,USD,75240,US,0,US,Medium
2025,"Senior level","Full time",Analyst,50160,USD,50160,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",19560,EUR,20589,FR,0,FR,Medium
2025,"Entry level","Full time","Data Analyst",17364,EUR,18277,FR,0,FR,Medium
2025,"Entry level","Full time","Data Analyst",93288,USD,93288,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",60792,USD,60792,US,0,US,Medium
2025,"Mid level","Full time",Manager,152278,USD,152278,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",132725,USD,132725,US,100,US,Medium
2025,"Expert Level","Full time","Data Engineer",274100,USD,274100,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",146350,USD,146350,US,0,US,Medium
2025,"Senior level","Full time","Software Developer",113962,EUR,119960,NL,0,NL,Medium
2025,"Senior level","Full time","Software Developer",74739,EUR,78672,NL,0,NL,Medium
2025,"Mid level","Full time","BI Developer",65520,USD,65520,US,0,US,Medium
2025,"Mid level","Full time",Manager,150995,USD,150995,US,0,US,Medium
2025,"Mid level","Full time",Manager,107666,USD,107666,US,0,US,Medium
2025,"Expert Level","Full time","Data Governance",176525,USD,176525,US,0,US,Medium
2025,"Expert Level","Full time","Data Governance",125870,USD,125870,US,0,US,Medium
2025,"Senior level","Full time",Analyst,153595,USD,153595,US,100,US,Medium
2025,"Senior level","Full time","Product Manager",222700,USD,222700,US,100,US,Medium
2025,"Mid level","Full time",Engineer,171599,USD,171599,US,0,US,Medium
2025,"Mid level","Full time",Engineer,114399,USD,114399,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",90802,GBP,114939,GB,0,GB,Medium
2025,"Senior level","Full time","Data Architect",60076,GBP,76045,GB,0,GB,Medium
2025,"Mid level","Full time","Software Engineer",215400,USD,215400,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",159495,USD,159495,CA,0,CA,Medium
2025,"Senior level","Full time","Data Manager",65202,USD,65202,US,0,US,Medium
2025,"Senior level","Full time","Data Manager",51305,USD,51305,US,0,US,Medium
2025,"Expert Level","Full time","Data Governance",124250,USD,124250,US,0,US,Medium
2025,"Expert Level","Full time",Engineer,333925,USD,333925,US,0,US,Medium
2025,"Senior level","Full time","Data Engineer",99360,EUR,104589,LT,0,LT,Medium
2025,"Mid level","Full time","Data Engineer",173016,USD,173016,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",108135,USD,108135,US,0,US,Medium
2025,"Senior level","Full time",Consultant,152675,USD,152675,US,0,US,Medium
2025,"Senior level","Full time",Consultant,80461,USD,80461,US,0,US,Medium
2025,"Senior level","Full time",Manager,363600,USD,363600,US,0,US,Medium
2025,"Senior level","Full time",Manager,322325,USD,322325,US,0,US,Medium
2025,"Senior level","Full time",Manager,178847,USD,178847,US,0,US,Medium
2025,"Mid level","Full time","Research Associate",113697,USD,113697,AU,0,AU,Medium
2025,"Mid level","Full time","Research Associate",106089,USD,106089,AU,0,AU,Medium
2025,"Senior level","Full time",Manager,196930,USD,196930,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",157195,USD,157195,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",104797,USD,104797,US,0,US,Medium
2025,"Senior level","Full time","MLOps Engineer",249100,USD,249100,US,100,US,Medium
2025,"Mid level","Full time","Data Specialist",113250,USD,113250,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",52400,USD,52400,US,100,US,Medium
2025,"Mid level","Full time",Associate,32546,GBP,41197,GB,0,GB,Medium
2025,"Mid level","Full time","Data Manager",88795,USD,88795,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",177440,USD,177440,US,0,US,Medium
2025,"Senior level","Full time",Architect,212630,USD,212630,US,0,US,Medium
2025,"Senior level","Full time","Business Analyst",120625,USD,120625,US,100,US,Medium
2025,"Senior level","Full time","Business Analyst",72375,USD,72375,US,100,US,Medium
2025,"Entry level","Full time","Business Intelligence Analyst",69160,USD,69160,US,0,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",297600,USD,297600,US,0,US,Medium
2025,"Mid level","Full time","Analytics Engineer",244100,USD,244100,US,100,US,Medium
2025,"Mid level","Full time","Analytics Engineer",207485,USD,207485,US,100,US,Medium
2025,"Senior level","Full time",Manager,273240,USD,273240,US,0,US,Medium
2025,"Senior level","Full time",Manager,161460,USD,161460,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",273790,USD,273790,US,100,US,Medium
2025,"Senior level","Full time","Data Scientist",199120,USD,199120,US,100,US,Medium
2025,"Entry level","Full time","Data Analyst",62571,USD,62571,US,0,US,Medium
2025,"Senior level","Full time",Analyst,108050,USD,108050,US,0,US,Medium
2025,"Mid level","Full time","Data Modeler",154810,USD,154810,US,100,US,Medium
2025,"Mid level","Full time","Data Modeler",144810,USD,144810,US,100,US,Medium
2025,"Entry level","Full time","Data Analyst",101540,USD,101540,US,100,US,Medium
2025,"Entry level","Full time","Data Analyst",78729,USD,78729,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",67004,USD,67004,US,0,US,Medium
2025,"Mid level","Full time","Data Management Specialist",222850,USD,222850,US,0,US,Medium
2025,"Mid level","Full time","Data Manager",28879,GBP,36555,GB,0,GB,Medium
2025,"Mid level","Full time","Data Manager",26642,GBP,33724,GB,0,GB,Medium
2025,"Entry level","Part Time","Data Analyst",19620,EUR,20652,DE,0,DE,Medium
2025,"Mid level","Full time","Data Developer",48684,GBP,61625,GB,0,GB,Medium
2025,"Mid level","Full time","Data Developer",41048,GBP,51959,GB,0,GB,Medium
2025,"Senior level","Full time","Research Scientist",597892,USD,597892,US,0,US,Medium
2025,"Mid level","Full time","Data Analyst",82527,USD,82527,US,0,US,Medium
2025,"Mid level","Full time","Data Analyst",66799,USD,66799,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",105532,USD,105532,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",83230,USD,83230,US,0,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",438454,USD,438454,US,100,US,Medium
2025,"Senior level","Full time","Machine Learning Engineer",212964,USD,212964,US,100,US,Medium
2025,"Senior level","Full time",Manager,176719,USD,176719,US,100,US,Medium
2025,"Senior level","Full time",Manager,164540,USD,164540,US,100,US,Medium
2025,"Mid level","Full time","Computational Scientist",165983,USD,165983,US,0,US,Medium
2025,"Mid level","Full time","Computational Scientist",132765,USD,132765,US,0,US,Medium
2025,"Senior level","Full time",Engineer,317200,USD,317200,US,0,US,Medium
2025,"Mid level","Full time","Data Manager",194350,USD,194350,US,100,US,Medium
2025,"Expert Level","Full time","Machine Learning Engineer",193700,USD,193700,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",144074,USD,144074,US,100,US,Medium
2025,"Senior level","Full time","Data Analyst",134115,USD,134115,US,100,US,Medium
2025,"Senior level","Full time","Analytics Engineer",260700,USD,260700,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",199143,USD,199143,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",169272,USD,169272,US,0,US,Medium
2025,"Mid level","Full time",Manager,209664,USD,209664,US,0,US,Medium
2025,"Senior level","Full time","Software Engineer",343200,USD,343200,US,0,US,Medium
2025,"Senior level","Full time",Architect,300050,USD,300050,US,0,US,Medium
2025,"Senior level","Full time","Product Manager",170850,USD,170850,US,100,US,Medium
2025,"Mid level","Full time",Manager,72480,GBP,91746,GB,0,GB,Medium
2025,"Mid level","Full time",Manager,48320,GBP,61164,GB,0,GB,Medium
2025,"Entry level","Full time","Research Assistant",15000,GBP,18987,GB,50,GB,Large
2025,"Entry level","Full time","Software Developer",110790,USD,110790,CA,0,CA,Medium
2025,"Entry level","Full time","Software Developer",88191,USD,88191,CA,0,CA,Medium
2025,"Senior level","Full time","Software Engineer",292560,USD,292560,US,0,US,Medium
2024,"Entry level","Full time","Research Associate",45800,GBP,57250,GB,50,GB,Large
2025,"Entry level","Full time",Analyst,66648,GBP,84364,GB,0,GB,Medium
2025,"Mid level","Full time","Data Analyst",56680,USD,56680,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",107375,USD,107375,US,0,US,Medium
2025,"Entry level","Full time","Data Analyst",149350,USD,149350,US,0,US,Medium
2025,"Entry level","Full time","Product Analyst",115825,USD,115825,US,0,US,Medium
2025,"Entry level","Full time","Data Governance Analyst",102186,USD,102186,US,0,US,Medium
2025,"Entry level","Full time","Data Governance Analyst",68124,USD,68124,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",167250,USD,167250,US,100,US,Medium
2025,"Entry level","Full time","Data Analyst",138920,USD,138920,US,0,US,Medium
2025,"Mid level","Full time",Consultant,60840,USD,60840,US,0,US,Medium
2025,"Entry level","Full time","Research Scientist",237310,USD,237310,US,100,US,Medium
2025,"Senior level","Full time",Manager,166962,USD,166962,US,0,US,Medium
2025,"Mid level","Full time",Manager,188450,USD,188450,US,100,US,Medium
2025,"Entry level","Full time","Data Scientist",178392,USD,178392,US,0,US,Medium
2025,"Entry level","Full time","Data Scientist",117180,USD,117180,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",132849,USD,132849,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",119752,USD,119752,US,0,US,Medium
2025,"Mid level","Full time",Analyst,80170,USD,80170,US,0,US,Medium
2025,"Mid level","Full time",Analyst,66140,USD,66140,US,0,US,Medium
2025,"Mid level","Full time","Product Owner",598952,USD,598952,US,0,US,Medium
2025,"Senior level","Full time","Data Analyst",599374,USD,599374,US,0,US,Medium
2025,"Senior level","Full time",Engineer,599480,USD,599480,CA,0,CA,Medium
2025,"Mid level","Full time","Software Developer",105949,USD,105949,CA,0,CA,Medium
2025,"Mid level","Full time","Software Developer",84807,USD,84807,CA,0,CA,Medium
2025,"Mid level","Full time","Data Scientist",59995,USD,59995,US,0,US,Medium
2025,"Mid level","Full time","Data Scientist",75672,EUR,79654,NL,0,NL,Medium
2025,"Mid level","Full time","Data Scientist",52968,EUR,55755,NL,0,NL,Medium
2025,"Senior level","Full time","AI Researcher",286125,USD,286125,US,100,US,Medium
2025,"Senior level","Full time","AI Researcher",159375,USD,159375,US,100,US,Medium
2025,"Mid level","Full time","Data Specialist",98875,USD,98875,US,100,US,Medium
2025,"Mid level","Full time","Data Specialist",54093,USD,54093,US,100,US,Medium
2025,"Entry level","Part Time","Data Engineer",44650,USD,44650,US,0,US,Medium
2025,"Entry level","Part Time","Data Engineer",29750,USD,29750,US,0,US,Medium
2025,"Mid level","Full time","Data Analyst",77969,USD,77969,US,0,US,Medium
2025,"Senior level","Full time",Architect,257850,USD,257850,US,100,US,Medium
2025,"Entry level","Full time","Data Analyst",79648,USD,79648,CA,0,CA,Medium
2025,"Entry level","Full time","Data Scientist",82164,EUR,86488,NL,0,NL,Medium
2025,"Entry level","Full time","Data Scientist",51420,EUR,54126,NL,0,NL,Medium
2025,"Entry level","Full time",Analyst,106711,USD,106711,US,0,US,Medium
2025,"Entry level","Full time",Analyst,87115,USD,87115,US,0,US,Medium
2025,"Mid level","Full time",Manager,174206,USD,174206,US,0,US,Medium
2025,"Senior level","Full time","Systems Engineer",244800,USD,244800,US,0,US,Medium
2025,"Mid level","Full time",Associate,162405,USD,162405,US,0,US,Medium
2025,"Mid level","Full time",Associate,90225,USD,90225,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",214940,USD,214940,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",175860,USD,175860,US,0,US,Medium
2025,"Mid level","Full time",Manager,175409,USD,175409,US,0,US,Medium
2025,"Mid level","Full time","Data Analyst",108560,USD,108560,US,0,US,Medium
2025,"Mid level","Full time","Business Intelligence Developer",176200,USD,176200,US,0,US,Medium
2025,"Mid level","Full time","Software Engineer",255700,USD,255700,US,0,US,Medium
2025,"Senior level","Full time",Consultant,80000,CAD,57142,CA,100,CA,Medium
2025,"Mid level","Full time","Research Assistant",38082,GBP,48205,GB,0,GB,Medium
2025,"Mid level","Full time",Manager,168130,USD,168130,AU,0,AU,Medium
2025,"Mid level","Full time",Manager,145378,USD,145378,AU,0,AU,Medium
2025,"Mid level","Full time",Engineer,88561,USD,88561,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",144212,USD,144212,US,0,US,Medium
2025,"Mid level","Full time","Data Engineer",125402,USD,125402,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",174078,USD,174078,US,0,US,Medium
2025,"Senior level","Full time","Data Architect",128666,USD,128666,US,0,US,Medium
2025,"Senior level","Full time","Data Scientist",129940,USD,129940,US,0,US,Medium
